id,code,descripcion,similar
23395,81111500,Ingeniería de software o hardware,
23396,81111501,Diseño de aplicaciones de software de la unidad central,
23397,81111502,Diseños de aplicaciones para computadores personales (pc),Diseño de aplicaciones para ordenadores personales (PC)
23398,81111503,Diseño de integración de sistemas,
23399,81111504,Servicios de programación de aplicaciones,
23400,81111505,Servicios de programación de sistemas operativos,
23401,81111506,Servicios de programación para clientes o servidores,
23402,81111507,Servicios de programación de aplicaciones de bases de datos (erp),
23403,81111508,Servicios de implementación de aplicaciones,
23404,81111509,Servicios de desarrollo de aplicaciones para clientes de internet / intranet,
23405,81111510,Servicios de desarrollo de aplicaciones para servidores de internet / intranet,
23406,81111600,Programadores de computador,
23407,81111601,Programación para visual basic,
23408,81111602,Programación para java,
23409,81111603,Programación para html,Programación para Lenguaje de Marcado para Hipertextos
23410,81111604,Programación para algol,Programación para lenguaje algorítmico
23411,81111605,Programación para assembler,Programación para lenguaje ensamblador
23412,81111606,Programación para basic,Programación de Código simbólico de instrucciones de propósito general para principiantes
23413,81111607,"Programación para c, c++",
23414,81111608,Programación para cobol,Programación para Lenguaje Común Orientado a Negocios
23415,81111609,Programación para fortran,
23416,81111610,Programación para pascal,
23417,81111611,Programación para pl/1,Lenguaje de programación 1
23418,81111612,Lenguajes de programación o de marca patentada,
23419,81111613,Programación para perl,
23420,81111700,Sistemas de manejo de información MIS,
23421,81111701,Diseño de comunicaciones por redes de cobertura amplia,
23422,81111702,Diseño de comunicaciones por redes de área local,
23423,81111703,Diseño del intercambio electrónico de datos (ied),
23424,81111704,Diseño de bases de datos,
23425,81111705,Arquitectura de sistemas,
23426,81111706,Servicios de planificación de redes,
23427,81111707,Servicios de planificación de sistemas,
23428,81111708,Servicios de planificación de telecomunicaciones,
23429,81111800,Servicios de sistemas y administración de componentes de sistemas,
23430,81111801,"Seguridad de los computadores, redes o internet",Seguridad informática o en red o Internet
23431,81111802,Servicios de administración de la unidad central,
23432,81111803,Mantenimiento o soporte de redes de área local (lan),
23433,81111804,Mantenimiento o soporte de redes de cobertura amplia (wan),Mantenimiento o soporte de redes de cobertura ancha (WAN)
23434,81111805,Mantenimiento o soporte de sistemas patentados o autorizados,
23435,81111806,Servicio de análisis de bases de datos,
23436,81111808,Servicio de análisis de sistemas,
23437,81111809,Servicio de instalación de sistemas,
23438,81111810,Servicios de codificación de software,Servicios de codificación de programas
23439,81111811,Servicios de soporte técnico o de mesa de ayuda,Servicios asistencia técnica
23440,81111812,Servicio de mantenimiento o soporte del hardware del computador,Servicio de soporte de mantenimiento de hardware de la computadora
23441,81111814,Servicio de colocación,
23442,81111818,Garantía de terceros,Servicio de garantía de terceros
23443,81111819,Servicios de garantía de calidad,
23444,81111820,Servicios de funcionalidad del sistema,
23445,81111900,Sistemas de recuperación de información,
23446,81111901,Recuperación de información de las bases de datos,
23447,81111902,Servicio de recuperación de información de las bases de datos en línea,
23448,81112000,Servicios de datos,
23449,81112001,Servicio de procesamiento de datos en línea,
23450,81112002,Servicios de procesamiento o preparación de datos,
23451,81112003,Servicios de centros de datos,
23452,81112004,Servicios de recuperación de desastres,
23453,81112005,Servicio de escaneo de documentos,Servicio de digitalización de documentos
23454,81112006,servicios de almacenamiento de datos,
23455,81112007,Servicios de estandarización de datos o contenidos,
23456,81112008,Servicios de generación de originales de cd-rom,
23457,81112009,Servicios de clasificación de datos o contenidos,
23458,81112010,Servicio de conversión de datos,
23459,81112100,Servicios de internet,
23460,81112101,Proveedores de servicio de internet (psi),
23461,81112102,Proveedor de servicio de correo electrónico,
23462,81112103,Servicios de diseño de sitios web www,
23463,81112104,Proveedores de motores de búsqueda en la web,
23464,81112105,Servicios de hospedaje de operación de sitios web,
23465,81112106,Proveedores de servicios de aplicación,
23466,81112107,Nombres de los dominio de internet,
23467,81112200,Mantenimiento y soporte de software,Mantenimiento y soporte de programas para computadoras
23468,81112201,Tarifas de soporte o mantenimiento,
23469,81112202,Actualizaciones o parches de software,
23470,81112203,Servicio de actualización o parcheo de firmware,
23471,81112204,Mantenimiento de software de sistemas operativos,Mantenimiento de programas para sistemas operativos
23472,81112205,Mantenimiento de software de sistemas de gestión de bases de datos,Mantenimiento de programas para sistemas de gestión de bases de datos
23473,81112206,Mantenimiento de software de búsqueda o recuperación de la información,Mantenimiento de programas para búsqueda o recuperación de la información
23474,81112207,Mantenimiento de software de videoconferencias,Mantenimiento de programas para videoconferencias
23475,81112208,Mantenimiento de software de protección y seguridad,Mantenimiento de programas para protección y seguridad
23476,81112209,Mantenimiento de software de desarrollo,Mantenimiento de programas para desarrollo
23477,81112210,Mantenimiento de software de gestión de sistemas,Mantenimiento de programas para gestión de sistemas
23478,81112211,Mantenimiento de software de planificación de recursos empresariales,Mantenimiento de programas para planificación de recursos empresariales
23479,81112212,Mantenimiento de software de administración de relaciones con el consumidor,Mantenimiento de programas para administración de relaciones con el consumidor
23480,81112213,Mantenimiento del software de contabilidad,Mantenimiento de programas para contabilidad
23481,81112214,Mantenimiento de software de autoría y edición de contenido,Mantenimiento de programas para autoría y edición de contenido
23482,81112215,Mantenimiento de software de gestión del contenido,Mantenimiento de programas para gestión del contenido
23483,81112216,Mantenimiento de software de referencia o educativo,Mantenimiento de programas para referencia o educativo
23484,81112217,Mantenimiento de software específico de industrias,Mantenimiento de programa específico de industrias
23485,81112218,Aplicaciones para el mantenimiento de software.,Aplicaciones para el mantenimiento de programas
23486,81112219,Mantenimiento de software de juegos o entretenimiento de computador,Mantenimiento de programas para juegos o entretenimiento de computadora
23487,81112220,Mantenimiento de software de servidores,Mantenimiento de programas para servidores
23488,81112221,Servicio de mantenimiento del software del punto de venta,Mantenimiento de programas para puntos de venta
23489,81112222,Mantenimiento de software de gestión mantenimiento y operación de las instalaciones,Mantenimiento de programas para gestión mantenimiento y operación de las instalaciones
23490,81112300,Mantenimiento y soporte de hardware de computador,Mantenimiento y soporte de programas para computadoras
23491,81112301,Mantenimiento de sistemas de almacenamiento de discos,
23492,81112302,Mantenimiento de sistemas de copias de seguridad o de nearline,
23493,81112303,Mantenimiento de computadores “mainframe”,Mantenimiento de grandes ordenadores
23494,81112304,Mantenimiento de servidores unix,
23495,81112305,Mantenimiento de servidores x86,
23496,81112306,Mantenimiento de impresoras,
23497,81112307,Mantenimiento de pc o puestos de trabajo o cuadernos,"Mantenimiento de PC, estaciones de trabajo o portátiles"
23498,81112308,Servicio de soporte y mantenimiento de hardware de puntos de venta,
23499,81112309,Servicio de instalación o implementación de hardware de puntos de venta,
23500,81112400,Servicios de alquiler o arrendamiento de hardware de computador,
23501,81112401,Alquiler de hardware de computadores,"Renta de componentes materiales de computadoras, Renta de equipos de cómputo, Servicio de cafeinternet o cibercaf"
23502,81112500,Servicios de alquiler o arrendamiento de licencias de software de computador,
23503,81112501,Servicio de licencias del software del computador,Servicio de licencias de programas para computadora
23504,81112502,Servicio de arriendo o leasing de software de computadores,Servicio de renta o alquiler de programas para computadora
23505,81121500,Análisis económico,Servicio de análisis económico
23506,81121501,Análisis macroeconómico,
23507,81121502,Análisis microeconómico,
23508,81121503,Econometría,
23509,81121504,Proyecciones económicas,Servicio de previsiones económicas
23510,81121600,Sistemas y emisiones monetarias,
23511,81121601,Política monetaria,
23512,81121602,Sistemas monetarios,
23513,81121603,Análisis monetario,
23514,81121604,Liquidez monetaria,
23515,81121605,Reservas de metales preciosos,
23516,81121606,Control de cambio de divisas,
23517,81121607,Mercados cambio de divisas,
23518,81131500,Metodología y Análisis,Servicios de metodología y análisis
23519,81131501,Análisis de factores,
23520,81131502,Análisis multivariate,
23521,81131503,Análisis de regresión,
23522,81131504,Encuestas por muestreo,
23523,81131505,Análisis de series temporales,
23524,81141500,Control de calidad,Servicios de control de calidad
23525,81141501,Ensayo de materiales,Determinación de propiedades mecánicas de los materiales
23526,81141502,Síntesis de materiales,
23527,81141503,Inspección de materiales o productos,
23528,81141504,Reparación o calibración de pruebas de equipo,
23529,81141505,Desarrollo de estándares de producción,
